COLUMNS:
time[0], 
state0[0], 
state0[1], 
state0[2], 
state1[0], 
state1[1], 
state1[2], 
action[0], 
reward[0], 
terminal[0]
DATA:
   1.410000,    2.881521,    4.519027,    1.410000,    3.025004,    4.959243,    1.440000,    0.000000,  -48.212656,    0.000000
   1.440000,    3.025004,    4.959243,    1.440000,    3.212667,    7.420526,    1.470000,    3.000000,  -66.112582,    0.000000
   1.470000,    3.212667,    7.420526,    1.470000,    3.383606,    3.903437,    1.500000,   -3.000000,  -67.767639,    0.000000
   1.500000,    3.383606,    3.903437,    1.500000,    3.483508,    2.709432,    1.530000,    0.000000,  -61.408232,    0.000000
   1.530000,    3.483508,    2.709432,    1.530000,    3.505158,   -1.246405,    1.560000,   -3.000000,  -70.586009,    0.000000
   1.560000,    3.505158,   -1.246405,    1.560000,    3.411804,   -4.895277,    1.590000,   -3.000000,  -69.598423,    0.000000
   1.590000,    3.411804,   -4.895277,    1.590000,    3.218070,   -7.883199,    1.620000,   -3.000000,  -66.994347,    0.000000
   1.620000,    3.218070,   -7.883199,    1.620000,    2.948357,   -9.921558,    1.650000,   -3.000000,  -62.307778,    0.000000
   1.650000,    2.948357,   -9.921558,    1.650000,    2.633775,  -10.867796,    1.680000,   -3.000000,  -55.494751,    0.000000
   1.680000,    2.633775,  -10.867796,    1.680000,    2.306518,  -10.798131,    1.710000,   -3.000000,  -47.260097,    0.000000
   1.710000,    2.306518,  -10.798131,    1.710000,    1.993346,   -9.985214,    1.740000,   -3.000000,  -38.837599,    0.000000
   1.740000,    1.993346,   -9.985214,    1.740000,    1.711292,   -8.781934,    1.770000,   -3.000000,  -31.354843,    0.000000
   1.770000,    1.711292,   -8.781934,    1.770000,    1.467180,   -7.500082,    1.800000,   -3.000000,  -25.388214,    0.000000
   1.800000,    1.467180,   -7.500082,    1.800000,    1.259913,   -6.352414,    1.830000,   -3.000000,  -20.972218,    0.000000
   1.830000,    1.259913,   -6.352414,    1.830000,    1.083496,   -5.456630,    1.860000,   -3.000000,  -17.847296,    0.000000
   1.860000,    1.083496,   -5.456630,    1.860000,    0.929442,   -4.867197,    1.890000,   -3.000000,  -15.688273,    0.000000
   1.890000,    0.929442,   -4.867197,    1.890000,    0.788151,   -4.608970,    1.920000,   -3.000000,  -14.230170,    0.000000
   1.920000,    0.788151,   -4.608970,    1.920000,    0.649384,   -4.703236,    1.950000,   -3.000000,  -13.320542,    0.000000
   1.950000,    0.649384,   -4.703236,    1.950000,    0.541619,   -2.551221,    1.980000,    0.000000,   -2.117628,    0.000000
   1.980000,    0.541619,   -2.551221,    1.980000,    0.453477,   -3.364296,    2.010000,   -3.000000,  -11.160054,    0.000000
   2.010000,    0.453477,   -3.364296,    2.010000,    0.376537,   -1.819082,    2.040000,    0.000000,   -1.039805,    0.000000
   2.040000,    0.376537,   -1.819082,    2.040000,    0.302267,   -3.162944,    2.070000,   -3.000000,  -10.457249,    0.000000
   2.070000,    0.302267,   -3.162944,    2.070000,    0.263389,    0.519598,    2.100000,    3.000000,   -9.373868,    0.000000
   2.100000,    0.263389,    0.519598,    2.100000,    0.253084,   -1.198794,    2.130000,   -3.000000,   -9.463969,    0.000000
   2.130000,    0.253084,   -1.198794,    2.130000,    0.230631,   -0.318021,    2.160000,    0.000000,   -0.276067,    0.000000
   2.160000,    0.230631,   -0.318021,    2.160000,    0.233269,    0.488987,    2.190000,    0.000000,   -0.295984,    0.000000
   2.190000,    0.233269,    0.488987,    2.190000,    0.220505,   -1.332777,    2.220000,   -3.000000,   -9.420742,    0.000000
   2.220000,    0.220505,   -1.332777,    2.220000,    0.192376,   -0.564915,    2.250000,    0.000000,   -0.216956,    0.000000
   2.250000,    0.192376,   -0.564915,    2.250000,    0.185672,    0.108726,    2.280000,    0.000000,   -0.173553,    0.000000
   2.280000,    0.185672,    0.108726,    2.280000,    0.159106,   -1.879449,    2.310000,   -3.000000,   -9.479807,    0.000000
   2.310000,    0.159106,   -1.879449,    2.310000,    0.111478,   -1.328105,    2.340000,    0.000000,   -0.238523,    0.000000
   2.340000,    0.111478,   -1.328105,    2.340000,    0.077780,   -0.941342,    2.370000,    0.000000,   -0.118861,    0.000000
   2.370000,    0.077780,   -0.941342,    2.370000,    0.053834,   -0.671387,    2.400000,    0.000000,   -0.059567,    0.000000
   2.400000,    0.053834,   -0.671387,    2.400000,    0.076267,    2.157612,    2.430000,    3.000000,   -9.494612,    0.000000
   2.430000,    0.076267,    2.157612,    2.430000,    0.105036,   -0.203888,    2.460000,   -3.000000,   -9.059320,    0.000000
   2.460000,    0.105036,   -0.203888,    2.460000,    0.064919,   -2.476140,    2.490000,   -3.000000,   -9.634199,    0.000000
   2.490000,    0.064919,   -2.476140,    2.490000,   -0.005469,   -2.259743,    2.520000,    0.000000,   -0.510793,    0.000000
   2.520000,   -0.005469,   -2.259743,    2.520000,   -0.112732,   -4.933236,    2.550000,   -3.000000,  -11.497224,    0.000000
   2.550000,   -0.112732,   -4.933236,    2.550000,   -0.226162,   -2.712610,    2.580000,    3.000000,   -9.991572,    0.000000
   2.580000,   -0.226162,   -2.712610,    2.580000,   -0.279296,   -0.874753,    2.610000,    3.000000,   -9.466551,    0.000000
   2.610000,   -0.279296,   -0.874753,    2.610000,   -0.280385,    0.788287,    2.640000,    3.000000,   -9.455219,    0.000000
   2.640000,   -0.280385,    0.788287,    2.640000,   -0.271563,   -0.187338,    2.670000,    0.000000,   -0.372242,    0.000000
   2.670000,   -0.271563,   -0.187338,    2.670000,   -0.251775,    1.504338,    2.700000,    3.000000,   -9.543257,    0.000000
   2.700000,   -0.251775,    1.504338,    2.700000,   -0.220149,    0.629263,    2.730000,    0.000000,   -0.281926,    0.000000
   2.730000,   -0.220149,    0.629263,    2.730000,   -0.212970,   -0.140334,    2.760000,    0.000000,   -0.228749,    0.000000
   2.760000,   -0.212970,   -0.140334,    2.760000,   -0.188765,    1.752937,    2.790000,    3.000000,   -9.485440,    0.000000
   2.790000,   -0.188765,    1.752937,    2.790000,   -0.146460,    1.097277,    2.820000,    0.000000,   -0.227655,    0.000000
   2.820000,   -0.146460,    1.097277,    2.820000,   -0.121486,    0.586421,    2.850000,    0.000000,   -0.108183,    0.000000
   2.850000,   -0.121486,    0.586421,    2.850000,   -0.110428,    0.160691,    2.880000,    0.000000,   -0.063554,    0.000000
   2.880000,   -0.110428,    0.160691,    2.880000,   -0.111479,   -0.228304,    2.910000,    0.000000,   -0.067350,    0.000000
   2.910000,   -0.111479,   -0.228304,    2.910000,   -0.124183,   -0.622936,    2.940000,    0.000000,   -0.115912,    0.000000
   2.940000,   -0.124183,   -0.622936,    2.940000,   -0.149319,   -1.064073,    2.970000,    0.000000,   -0.224707,    0.000000
   2.970000,   -0.149319,   -1.064073,    2.970000,   -0.149331,    1.046474,    3.000000,    3.000000,   -9.221010,    1.000000
